s_no,tpa,entity_code,hospital_name,address,district,subentities,single_multi,pvt_govt,directrate,edc,edc_date,year,grade,bariatric_surgery,cardiology,cardiothoracic_surgeries,dermatology,ent,endocrinology,follow_up_procedure,gastroenterology,general_medicine,general_surgery,genitourinary_surgery,gynaecology_obstetric_surgery,haemotology,hepatology,infectious_diseases,interventional_cardiology,interventional_radiology,medical_oncology,neonatology,nephrology,neurology,neurosurgery,ofms,ophthalmology_surgeries,orthopedics,paediatric_intensive_care,paediatric_surgeries,paediatrics,plastic_surgery,pmr,psychiatry,pulmonology,radiation_oncology,rehabilitation,rheumatology,spine,surgical_gastro_enterology,surgical_oncology,vascular_surgeries,joint_replacement,latitude,longitude,location_accuracy
2020,MA,H_22406,"Diya Autism Centre,Autism,Tirunelveli TN.",,Tirunelveli,Private,Autism ,PVT AUTISM,Pvt,12,25-09-2017,2017,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5495014,77.5805178,District Center
249,MA,H_18672,"Dr Agarwal Eye Hospital,Tirunelveli TN.","No:15 South Bye Pass Road, Vannarpettai, Tirunelveli – 627003. ",Tirunelveli,Private,Single,PVT HOSPITAL,Pvt,5,19-04-2017,2017,S2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.726199,77.7220716,Exact Hospital
257,MA,H_23605,"Dr Velan Multispeciality Hospital, Tirunelveli TN.","Vijayapathy Road, Radhapuram, Tirunelveli ",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,44,15-02-2021,2021,A6,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.2875352,77.6410143,Village/Town Center
270,MA,H_26174,"Eye Foundation ltd, Tirunelveli, TN.
","NO 185, KOKKIRAKULAM, TRIVANDRUM ROAD ",Tirunelveli,Private,Single,PVT HOSPITAL,Pvt,86,30-04-2025,2025,S2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.6883803,77.7188142,Village/Town Center
61,MA,H_22137,"Govt Hospital Cheranmahadevi,Tirunelveli TN.","Papanasam Main road, Cheranmahadevi.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,15-05-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.682902,77.563989,Exact Hospital
62,MA,H_22136,"Govt Hospital Kalakad,Tirunelveli TN.","F.M Govt Hospital, Kalakad, Padalayar kulam post",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,15-05-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.4335336,77.6006423,Exact Hospital
63,MA,H_22135,"Govt Hospital Koodankulam,Tirunelveli TN.","Govt hospital, radhapuram road, koodankulam.",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,15-05-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.201218,77.710848,Exact Hospital
64,MA,H_22138,"Govt Hospital Melapalayam,Tirunelveli TN.","Abdulkalam Azadh Road, Melapalayam",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,15-05-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.705728,77.709929,Exact Hospital
65,MA,H_22128,"Govt Hospital Nanguneri,Tirunelveli TN.","THIRUMALIGAI STREET,NANGUNERI",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,15-05-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.4910559,77.6595461,Exact Hospital
66,MA,H_22130,"Govt Hospital Radhapuram,Tirunelveli TN.","GANAPATHY  NAGAR,RADHAPURAM",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,6,15-05-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.268576,77.6864484,Exact Hospital
60,MA,H_19094,"Govt hospital,Ambasamudiram,Tirunelveli TN","KASIBANATHARKOIL STREET,AMBASAMUDRAM",Tirunelveli,Sub-district Hospital,Multi,Govt-DMS,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.5495014,77.5805178,District Center
68,MA,H_22432,"Govt Pathamadai CHC,Tirunelveli TN.","NEAR PANJAYATH OFFICE, PATHAMADAI ",Tirunelveli,CHC,Multi,Govt - PHC,Govt,12,25-09-2017,2017,A1,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,8.5495014,77.5805178,District Center
1488,MA,H_24517,"Govt. Upgraded PHC, Reddiyarpatti, Tirunelveli TN. "," Government  Primary Health centre, Reddiyarpatti.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.400367,77.7637375,Village/Town Center
1489,MA,H_24521,"Govt. Upgraded PHC, Vairavikulam, Tirunelveli TN.",Govt Primary Health centre vairavikulam,Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
2079,MA,H_22526,"Govt.DDWO,Tirunelveli TN.",,Tirunelveli,DDWO,DDWO,DDWO,Govt,0,22-02-2018,2018,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5495014,77.5805178,District Center
67,MA,H_22129,"Govt.Head Quarters,Vallioor,Tirunelveli TN.","KESAVANERI ROAD,VALLIOOR",Tirunelveli,District Hospital,Multi,Govt-DMS,Govt,6,15-05-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.5495014,77.5805178,District Center
1506,MA,H_24564,"GUPHC, Kalakkad, Thirukurugudi, Tirunelveli TN.","Govt. Primary Health Centre, Thirukkurungudi, Kalakad Block",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.4362808,77.5656802,Village/Town Center
1507,MA,H_24565,"GUPHC, Manur, Ukkirankottai, Tirunelveli TN. ","Govt. Primary Health Centre, Ukkirankottai",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.400367,77.7637375,Village/Town Center
1508,MA,H_24567,"GUPHC, Nanguneri, Munanjipatti, Tirunelveli TN. ","Government primary health centre
Munanjipatti",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
1509,MA,H_24569,"GUPHC, Pappakudi, Mukkudal, Tirunelveli TN.","Upgraded Primary Health Centre
Alangulam Road,
Mukkudal",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
1510,MA,H_24571,"GUPHC, Radhapuram,Thisaiyanvillai, Tirunelveli TN.","Govt primary Health Centre
Mannaraja koil st
Tisaiyanvilai",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
1623,MA,H_24992,"GUPHC,Kallur,Pappakudi,Tirunelveli,TN","Upgraded Primary Health Centre
Alangulam Road,
Mukkudal",Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,12-11-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
1624,MA,H_24993,"GUPHC,Karisalpatti,Cheranmadevi,Tirunelveli TN.","Upgraded Primary Health Centre, Karisalpatti Road, Karisalpatti",Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,12-11-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.6085034,77.5772791,Village/Town Center
1466,MA,H_24465,"GUPHC,Melapalayam,Tirunelveli TN.","Nethaji Road,Municipal Complex",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
1625,MA,H_24994,"GUPHC,Panagudi,Valliyur,Tirunelveli TN.",Upgraded Primary Health Centre,Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,12-11-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
1626,MA,H_24995,"GUPHC,Pathamadai,Cheranmadevi,Tirunelveli,TN"," Government  Primary Health centre, Reddiyarpatti.",Tirunelveli,PHC,Multi,Govt-MTM,Govt,55,12-11-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.400367,77.7637375,Village/Town Center
1482,MA,H_24498,"GUPHC,Pettai,Tirunelveli TN.","PETTAI URBAN PRIMARY HEALTH CENTRE 
NEAR AMMA UNAVAGAM
CHERAI ROAD 
PETTAI .",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.5495014,77.5805178,District Center
1467,MA,H_24467,"GUPHC,Thachanallur,Palayapettai,Tirunelveli TN.","Water tank building, TENKASI Road, palayapettai",Tirunelveli,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.7284503,77.6788702,Village/Town Center
2174,MA,H_26190,"JMR Scans, Tirunelveli DC.",,Tirunelveli,PVT-STANDALONE,DC,DC PVT-STANDALONE,PVT,87,28-05-2025,2025,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5495014,77.5805178,District Center
334,MA,H_19065,"Krishna Maternity Paed Centre, Tirunelveli TN.","Plot No:4, North High Ground Road, Palayamkottai.",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,5,19-04-2017,2017,A6,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,8.7183727,77.7452092,Village/Town Center
401,MA,H_24267,"Nivya hospital, Vannarapet Tirunelveli TN.","110F/5 BARANI NAGAR,VANNARPETTAI	",Tirunelveli,Private,Single,PVT HOSPITAL,Pvt,89,30-07-2025,2025,S2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.5495014,77.5805178,District Center
157,MA,H_26285,"P Ramasamy Memo GH, kandiyaperi, Tirunelveli TN.","PMJJ+MV8, Gandhimathi St, Lalugapuram, Nellai Nagaram, Tirunelveli, Tamil Nadu ",Tirunelveli,Govt,Multi,Govt-DMS,Govt,89,30-07-2025,2025,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8.7331721,77.710255,Village/Town Center
412,MA,H_18243,"Peace Health Centre,Tirunelveli TN.","48H/5- South Bye Pass Road, Near New Bustand, Tiruenlevli",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,5,19-04-2017,2017,A6,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,8.6995388,77.7264438,Exact Hospital
414,MA,H_22665,"Ponra Multispeciality Hospital, Tirunelveli TN.","No:66G/3, Vasantham Nagar,New Bus stand, Tirunelveli-  627005",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,21,16-07-2018,2018,A5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,8.7331721,77.710255,Village/Town Center
415,MA,H_26101,"Porunai Hosp unit of Aravnd krshna,Tirunelveli TN.","No-6, Thiruvananthapuram Salai, East part, Opposite to new bus stand, perumalpuram, palayamkottai Ta ",Tirunelveli,Private,Multiple,PVT HOSPITAL,Pvt,81,04-12-2024,2024,A4,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,8.7033427,77.7359414,Village/Town Center
441,MA,H_23520,"Royal Hospital,NGO colony,Tirunelveli TN.","NO:2, SHARON STREET, BHARATHY NAGAR, NGO A COLONY, TIRUNELVELI - 627 007.",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,55,12-11-2021,2021,A6,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.5495014,77.5805178,District Center
443,MA,H_19614,"RSP Nursing Home, Tirunelveli TN.","No:10,Sivapuram Street,Meenakshipuram,Tirunelveli Jn,Tirunelveli",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,7,23-05-2017,2017,A6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.5495014,77.5805178,District Center
456,MA,H_24415,"Santhosh Hospital, Tirunelveli TN.","261 B/2, Madurai Road, Karaiyiruppu",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,50,30-07-2021,2021,A6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.7622984,77.7096196,Exact Hospital
470,MA,H_23567,"Shifa Health Care,Tirunelveli,TN.","1&2 Seikul akbar street, Melapalayam, tirunelveli",Tirunelveli,Private,Single,PVT HOSPITAL,Pvt,41,05-11-2020,2020,S2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.700881,77.7159547,Village/Town Center
471,MA,H_18427,"Shifa Hospital, Tirunelveli TN.","No.82, Kailasapuram Middle Street, Tirunelveli Junction.",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,4,12-04-2017,2017,A1,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,8.7284606,77.7101795,Exact Hospital
495,MA,H_25747,"Sri Kauvery Medical Care India,LTD,Tirunelveli TN.","NO-110E/20/1, NORTH BYE PASS ROAD , VANNARPET , TIRUNELVELI",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,63,30-09-2022,2022,A3,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,8.726199,77.7220716,Village/Town Center
511,MA,H_24016,"Sri Sakthi Hospital,Tirunelveli TN.
","48 F, St Xaviers Colony South Bypass Road,Palayamkottai",Tirunelveli,Private,Multi,PVT HOSPITAL,Pvt,53,18-09-2021,2021,A6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.6998588,77.7247886,Exact Hospital
